 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-

Multi area report end :

RAWstart :
Volume	I1: VWD 1, Signal A	Time

 2.65877E+1	-7.40028E+0	 08:41:19:08	
 2.66043E+1	-7.38453E+0	 08:41:20:08	
 2.66210E+1	-7.40951E+0	 08:41:21:08	
 2.66377E+1	-7.40842E+0	 08:41:22:08	
 2.66543E+1	-7.40407E+0	 08:41:23:08	
 2.66710E+1	-7.43474E+0	 08:41:24:08	
 2.66877E+1	-7.45076E+0	 08:41:25:08	
 2.67043E+1	-7.40731E+0	 08:41:26:08	
 2.67210E+1	-7.37320E+0	 08:41:27:08	
 2.67377E+1	-7.37969E+0	 08:41:28:08	
 2.67543E+1	-7.37940E+0	 08:41:29:08	
 2.67710E+1	-7.36454E+0	 08:41:30:08	
 2.67877E+1	-7.34998E+0	 08:41:31:08	
 2.68043E+1	-7.32639E+0	 08:41:32:08	
 2.68210E+1	-7.31294E+0	 08:41:33:08	
 2.68377E+1	-7.31549E+0	 08:41:34:08	
 2.68543E+1	-7.31937E+0	 08:41:35:08	
 2.68710E+1	-7.32034E+0	 08:41:36:08	
 2.68877E+1	-7.34192E+0	 08:41:37:08	
 2.69043E+1	-7.35892E+0	 08:41:38:08	
 2.69210E+1	-7.35638E+0	 08:41:39:08	
 2.69377E+1	-7.30433E+0	 08:41:40:08	
 2.69543E+1	-7.24243E+0	 08:41:41:08	
 2.69710E+1	-7.25959E+0	 08:41:42:08	
 2.69877E+1	-7.32107E+0	 08:41:43:08	
 2.70043E+1	-7.32048E+0	 08:41:44:08	
 2.70210E+1	-7.27853E+0	 08:41:45:08	
 2.70377E+1	-7.26742E+0	 08:41:46:08	
 2.70543E+1	-7.28843E+0	 08:41:47:08	
 2.70710E+1	-7.28869E+0	 08:41:48:08	
 2.70877E+1	-7.25692E+0	 08:41:49:08	
 2.71043E+1	-7.23609E+0	 08:41:50:08	
 2.71210E+1	-7.25003E+0	 08:41:51:08	
 2.71377E+1	-7.27858E+0	 08:41:52:08	
 2.71543E+1	-7.29946E+0	 08:41:53:08	
 2.71710E+1	-7.33749E+0	 08:41:54:08	
 2.71877E+1	-7.36584E+0	 08:41:55:08	
 2.72043E+1	-7.33793E+0	 08:41:56:08	
 2.72210E+1	-7.33892E+0	 08:41:57:08	
 2.72377E+1	-7.39828E+0	 08:41:58:08	
 2.72543E+1	-7.43255E+0	 08:41:59:08	
 2.72710E+1	-7.43283E+0	 08:42:00:08	
 2.72877E+1	-7.43733E+0	 08:42:01:08	
 2.73043E+1	-7.42168E+0	 08:42:02:08	
 2.73210E+1	-7.36764E+0	 08:42:03:08	
 2.73377E+1	-7.37087E+0	 08:42:04:08	
 2.73543E+1	-7.39136E+0	 08:42:05:08	
 2.73710E+1	-7.35434E+0	 08:42:06:08	
 2.73877E+1	-7.29651E+0	 08:42:07:08	
 2.74043E+1	-7.27171E+0	 08:42:08:08	
 2.74210E+1	-7.30621E+0	 08:42:09:08	
 2.74377E+1	-7.32816E+0	 08:42:10:08	
 2.74543E+1	-7.28075E+0	 08:42:11:08	
 2.74710E+1	-7.23723E+0	 08:42:12:08	
 2.74877E+1	-7.26912E+0	 08:42:13:08	
 2.75043E+1	-7.33591E+0	 08:42:14:08	
 2.75210E+1	-7.35557E+0	 08:42:15:08	
 2.75377E+1	-7.32322E+0	 08:42:16:08	
 2.75543E+1	-7.31915E+0	 08:42:17:08	
 2.75710E+1	-7.32551E+0	 08:42:18:08	
 2.75877E+1	-7.30663E+0	 08:42:19:08	
 2.76043E+1	-7.33663E+0	 08:42:20:08	
 2.76210E+1	-7.34232E+0	 08:42:21:08	
 2.76377E+1	-7.31499E+0	 08:42:22:08	
 2.76543E+1	-7.29001E+0	 08:42:23:08	
 2.76710E+1	-7.31391E+0	 08:42:24:08	
 2.76877E+1	-7.37591E+0	 08:42:25:08	
 2.77043E+1	-7.39141E+0	 08:42:26:08	
 2.77210E+1	-7.38103E+0	 08:42:27:08	
 2.77377E+1	-7.37633E+0	 08:42:28:08	
 2.77543E+1	-7.37626E+0	 08:42:29:08	
 2.77710E+1	-7.36938E+0	 08:42:30:08	
 2.77877E+1	-7.37305E+0	 08:42:31:08	
 2.78043E+1	-7.37001E+0	 08:42:32:08	
 2.78210E+1	-7.37082E+0	 08:42:33:08	
 2.78377E+1	-7.38863E+0	 08:42:34:08	
 2.78543E+1	-7.40232E+0	 08:42:35:08	
 2.78710E+1	-7.40710E+0	 08:42:36:08	
 2.78877E+1	-7.36196E+0	 08:42:37:08	
 2.79043E+1	-7.30317E+0	 08:42:38:08	
